142   2260    100    662   2245 -2.4766 1.5900 0.2578 0.0000 3.3000 1.0901 1.8673 0.0008 0.0029 63.0000 1.6219 0.3967 0.5709 2.5895 
143    100   1456    100   1989 -1.7422 1.0590 0.0859 0.0000 0.0000 1.0738 1.8541 0.0008 0.0044 53.0000 1.1841 0.3180 0.4466 1.9487 
144   2999    100   1985   1468 -2.3281 1.4348 0.1797 0.0000 2.0909 1.0739 1.8196 0.0010 0.0036 68.0000 1.6080 0.5803 0.5292 2.7175 
145   2004    100    100   1437 -2.7422 1.5629 0.3984 0.0000 4.2500 1.0845 1.8496 0.0009 0.0032 74.0000 1.6953 0.3500 0.5130 2.5584 
146   1848    805    100   1858 -2.3594 1.9958 0.2891 0.0000 2.3125 1.0808 1.8694 0.0009 0.0036 41.0000 0.9845 0.3994 0.5974 1.9813 
147   1281   2999   2020   1776 -2.1172 0.9862 0.0703 0.0000 0.0000 1.0882 1.8899 0.0009 0.0037 43.0000 1.2672 0.5235 0.7693 2.5601 
148    100   1689   2999   1743 -2.0859 0.7406 0.0781 0.0000 0.0000 1.0963 1.9010 0.0008 0.0031 71.0000 1.8734 0.4828 0.4982 2.8544 
149   2999    100    363   2415 -2.8203 1.3612 0.3750 0.0000 4.8000 1.1078 1.9241 0.0010 0.0013 104.0000 2.6994 0.4033 0.4990 3.6017 
150   2999   1768   2999   1316 -2.1875 1.0827 0.1094 0.0000 1.1667 1.1096 1.9402 0.0008 0.0040 65.0000 1.6647 0.7062 0.5056 2.8765 
151   2999    100    100   1362 -2.3594 1.2872 0.1406 0.0000 1.1250 1.1074 1.9442 0.0009 0.0012 95.0000 2.2667 0.3256 0.4939 3.0862 
152   2999    588   1101   1609 -2.5781 1.8679 0.3594 0.0000 5.7500 1.0653 1.8691 0.0008 0.0037 51.0000 1.0925 0.4143 0.7101 2.2170 
153   1686   1821   2999    100 -2.0547 0.7135 0.0234 0.0000 0.0000 1.0701 1.8909 0.0010 0.0039 67.0000 1.5076 0.4799 0.5316 2.5192 
154   1996    100   2999   1639 -1.7188 0.9754 0.0469 0.0000 0.0000 1.0786 1.9013 0.0009 0.0036 54.0000 1.6234 0.5264 0.5205 2.6703 
155   2194   2999   2999    836 -2.2266 1.0113 0.0859 0.0000 0.0000 1.0873 1.8805 0.0007 0.0021 59.0000 1.5674 0.7284 0.5014 2.7972 
156   2999    100    792   1793 -3.0234 1.4089 0.4844 0.0000 7.7500 1.0935 1.8958 0.0009 0.0018 74.0000 1.9357 0.4767 0.5124 2.9249 
157   2679    100    100   2166 -2.9609 1.5339 0.4844 0.0000 6.2000 1.0937 1.9034 0.0007 0.0012 80.0000 2.2645 0.4420 0.5758 3.2823 
158   2999    100    749   1897 -2.9219 1.7576 0.4844 0.0000 7.7500 1.0972 1.9189 0.0009 0.0036 83.0000 2.2834 0.4223 0.6589 3.3646 
159   2999    100    100   2625 -2.9141 1.3705 0.4219 0.0000 4.9091 1.1028 1.9390 0.0009 0.0011 120.0000 3.5118 0.4622 0.5939 4.5679 
160   1452    100    100   2999 -2.2266 1.2317 0.1562 0.0000 2.0000 1.1058 1.9526 0.0007 0.0010 100.0000 2.2778 0.3890 0.6401 3.3069 
161   1203    100    100   1687 -2.5625 1.3819 0.2578 0.0000 2.2000 1.1101 1.9631 0.0008 0.0017 75.0000 2.1634 0.2635 0.6143 3.0411 
162   2131    100    936    980 -2.2578 2.1929 0.2656 0.0000 2.0000 1.0901 1.9846 0.0010 0.0055 50.0000 1.4274 0.3625 0.6880 2.4779 
163   2999   2999   1648   2999 -1.7031 1.1395 0.0469 0.0000 0.0000 1.0960 2.0006 0.0010 0.0018 84.0000 2.2216 0.8049 0.6302 3.6567 
